original_id,original
10206,oh mein gott nei itz wott i grad huere gärn cho
10207,ja dès hani der zeigt
10208,taschi
10209,oh mein gott was hei die no für es lied black eyed peas wo me kennt
10210,gäu de isch so i dere szene vo euch huere bekannt
10211,oh shit  where is the love
10212,(SINGT LYRICS MIT)
10213,oh mein gott ja so geil
10214,dès isch würk geil
10215,hä aber weisch wasi nid chegge
10216,wenn chunnt de rest use
10217,wie viu chöme wie viu si no nid dusse
10218,XXX weisch du dès
10219,wie viu chöme no use
10220,wie viu acts
10221,dusse
10222,wie schaffsch dès  i zwöi täg
10223,ah ja stimmt und dès isch (UNVERSTÄNDLICH)
10224,dier heit nech gseh
10225,dès isch när würk
10226,mit wem bisch de gsi bisch de mit de münsinger boys
10227,du hesch ihn einisch gseh hesch mer gseit
10228,mit sire schwöster
10229,und dire fam
10230,die sie o dobe gsi
10231,was mit dine eutere
10232,so geili sieche
10233,sie macht eifach  ey dini (.) so geil
10234,nei mami chum itze
10235,dès isch würk guet
10236,nei müesse itz die da (UNVERSTÄNDLICH)
10237,würk XXX
10238,hesch när nie meh kifft
10239,auso de er het scho rächt en kiff ifluss  uf di gha
10240,aber itz hesch grad (UNVERSTÄNDLICH) grad gseit dir heit z zwöite ta
10241,aha so meinsch
10242,aber i meine vom hüfigkeit her
10243,o nid
10244,dès hets nie gä
10245,wenn du se gseh hesch
10246,fasch du när de scho afa studiere XXX
10247,wenn doppel UT machsch
10248,ey so geil ey
10249,mer ischs die ganz zit am fritig und samstig
10250,oh hesch no e donut kouft XXX
10251,ja i cheggs nid du hesch kei picku
10252,de ischs viu besser
10253,nei aber äbe huere  geil
10254,und pickel
10255,haut hör uf
10256,sag nich so was
10257,gäu   da cha me gar nüt defür
10258,isch genetisch bedingt
10259,dès isch mega geil XXX
10260,wieso hets da o no es klettverschluss
10261,a d jacke härehänge
10262,aha du chaschs no ganz
10263,ah wenn huere wenig dinne hesch
10264,dès geit itz nid
10265,was hesch itz din
10266,huere süess
10267,okay dès wird scho huere geil
10268,wie viu hei mer letscht mau zahlt für zwöi täg
10269,zwöi hundert
10270,wie viu hesch du zahlt
10271,ja i weiss nid wo bisch du aube gsi
10272,ja aber wieso hemmer üs nie gseh
10273,dès isch eso
10274,was heimer itz gschicht
10275,när math
10276,XXX (.) ja
10277,no ei minute
10278,i finge XXX itz nüm so cool
10279,sägi
10280,sag ich
10281,wo er so
10282,super eh
10283,sie hei sich so ufgregt im training
10284,die ganz bi jedem pass
10285,echt super ey
10286,zu geil (LACHT)
10287,het sies geil gfunde
10288,het sie der dès när nache gredet oder was
10289,wie sit er mim outo gange
10290,geil när hei cruised
10291,ja mer göi ine
10292,mer beende dès hie
10293,muessi itz da drücke
10294,hesch mer e löffu (.) bis so guet
10295,oh geil es isch ja sogar no e gable
10296,uh nice
10297,vo wo hesch das
10298,vor allem wenn me sini maturarbeit
10299,drüber gschribe het
10300,de ischs när aube scho rächt doof hä
10301,aber das bruchsch doch du o no
10302,ig cha süsch der scheissig aso der (.)
10303,schlechter näh
10304,du chasch das (.) de bini froh
10305,gseht aber fein us
10306,ah de chaschs när so mische
10307,lecka
10308,ja itz machs das (.) nice
10309,mini hose si grad dreckig
10310,vo wo hesch dès
10311,ah no zum warm mache
10312,chani vo dinere thermoskanne
10313,(well/huere)
10314,was go ah
10315,schön hey
10316,ja' gseht guet us
10317,nei itz lad no irgendöpper wiehnachtsmusig los
10318,da chönnti ja chötzle
10319,about the presents
10320,underneath the christmas tree
10321,wasi mer wünsche ja i ha mer es paar hose gwünst
10322,so eh
10323,so glitzerhose
10324,sis (.) so gstreifti
10325,i ha der doch sicher mal es föteli gschickt us em fizzen
10326,die und die het sie mer när kouft
10327,und vo mim mami bechumi so ohrepänk
10328,mega schöni
10329,so längi
10330,ja so längi
10331,miteme brune stei ja vor allem i ha itz immer nur die gliche anne
10332,ja i nimm sie die ganz zit use
10333,aber i maches nid i ha se no gärn
10334,ischs fein
10335,easy
10336,aber (.)
10337,es schmöckt so chli wie
10338,mueschs eifach chli mische
10339,sicher rächt gsund
10340,ja isch ja vegan klar hets kei gschmack
10341,nüt vo de veganer het gschmack
10342,die chöi ja nüd dritue
10343,hey chöi (.) veganer
10344,e wullepulli alege
10345,nid oder
10346,ja sie (.) sie lege ja
10347,dès isch ja o vo tier
10348,i meine es git viu
10349,vegetarier wo nüt
10350,tierischs alege
10351,die richtige veganer lege o kei ehm chleider an mit tierische sache drin
10352,mou mi (.) m gastbrüetsch sini fründin
10353,die leit o nüt a
10354,die chouft kei ledertäsche oder so
10355,gäu crazy
10356,vor allem die chöi när kei wollepulli alege o wenns wolle isch äbe
10357,nei dä isch (.) vegi
10358,aber er er isch imfau chli zumne spasst worde
10359,ja i gloubs (.) er er findt nüm so d spässli huere geil woni mache
10360,ja i weiss nid wüu er itz haut nei nei oder wüu er eifach derte schaffed u i gloub
10361,wird er itz eifach erwachse
10362,ehm (.)
10363,ja i han ne eich gad churz gseh aber när bini wieder gange wüu er isch rächt
10364,eich chum mit mir gredet
10365,auso mou scho aber
10366,aso mou er het scho mit mier gredet aber isch eifach nid so lustig gsi wüu i ha när grad a miss bern finau müesse ga
10367,ja u när ehm (.)
10368,aber am mittwuch gömmer zu gahni zuenem
10369,in interlake
10370,er het e wohnig
10371,vou vou
10372,ehm ja: (.) i gloub scho
10373,mou i gloube was ne vor auem o stresst isch dès ehm (.)
10374,haut
10375,weisch
10376,er isch itz eifach verantwortlech für öpper und dès
10377,er er wacht aube
10378,när er cha chum schlafe
10379,wüu er när so wie angst het dès er
10380,itz däm es falsches
10381,medi gä het oder so
10382,scho ja
10383,isch chli bi'
10384,gloub so wie dem het er vo dem
10385,het er müeh
10386,ir wohnig
10387,ja (.) isch sini wohnig
10388,aber weisch er isch scho de de ganz
10389,zit am schaffe
10390,vo dem här ja
10391,poulet
10392,das hets gester zum znacht gä
10393,siech
10394,was denksch red redemer äch
10395,schlimm oder nid
10396,wie si äch när üsi resul resultat vom gspräch
10397,dès nimmt mi wunder
10398,wie mini usprach isch
10399,nach slang oder nid slang man ey
10400,zweisimmer slang
10401,nei gwüss nid
10402,aber göi die themene wo mer da rede
10403,es geit eifach drum dass mer rede
10404,ja das isch när easy schwierig
10405,hey i weiss nid was i am zistig mit dem
10406,XXX söll
10407,weiss nid das cha de grad er entscheide
10408,i säge eifach i heig nid
10409,ja i säge eifach i heg nid z lang zit
10410,viertu vor eis und am zwöi muessi wieder ga
10411,ja e stund füfzäh was wott dä
10412,ja i gloub huere huere lang
10413,sie het glachet
10414,nei die hei oh kei kontakt meh sit
10415,sie eifach ar schuel zäme kollege gsi
10416,nei drum chunnts o so usem nüt
10417,es isch eifach so ja:
10418,die o nid
10419,er isch halt eifach e ku
10420,e guete kolleg vom
10421,F eh XXX
10422,de XXX isch äbe im moment ds afrika
10423,i han ihm nämlich gschribe ob er itze
10424,öb er mir da het gschribe
10425,er hets äbe nid mau agluegt
10426,ja würk
10427,mhm ah XXX het würk d lernziel gschickt
10428,aber es isch (.) nid
10429,isch ja no
10430,ab
10431,XXX wo isch er
10432,wie hesch du üs gseh
10433,was wosch de du hie
10434,ah ja viu spass
10435,vom coop ja
10436,mer müesse so
10437,rede (.) und s ufnä
10438,hey danke häb e geile wo si die angere
10439,dä dä mh kennt o nüd
10440,XXX muess öppe lehre
10441,ah du bisch itz allei im gym gsi
10442,mhm ja auso heb a schöne
10443,muesch sie eifach no nöime ungerschribe dès d eini bechusch
10444,so richtigi täsche
10445,so öppis wo de chasch dri tue
10446,hey wosch mis BG projekt gseh XXX
10447,oh fuck das isch o villech o uf ufnahme
10448,ehm bruder
10449,ja und hei sie (KLATSCHT)
10450,hesch se gfragt
10451,aber si sie sich nöcher cho
10452,oh my gott
10453,i steues mer o rächt lustig vor
10454,auso i ha dänkt dès sie dès sie
10455,ja dès isch mis
10456,steit sogar druf
10457,ja aber i ha nüt agluegt i ha müesse BG arbeit mache
10458,prioritäte
10459,nei sie hasst di
10460,hie muessi no öppis häre
10461,hie muessi o no chli meh blätter male und hie
10462,när hie muess meh no häre cho
10463,und denn ischs denn bald alles
10464,gsehsch wie guet dassis gfautet ha
10465,isch e totechopf
10466,dès isch es bambi
10467,gracias
10468,lueg mau
10469,ja (.) scheiss egau
10470,vor auem huere troche
10471,ja es isch grad mega nid schön
10472,auso da isch mini no schöner
10473,hä wieso gseht das
10474,hallo XXX
10475,aha itz isch er grad enttüscht
10476,ja hallo
10477,aber muesch itz eifach witer rede
10478,vo wo
10479,du bisch richtig i dim jack wolfskin phase
10480,hesch itz chouft oder
10481,das gseht neu us aber
10482,das hesch kouft
10483,wie tür isch dès gsi
10484,dänk eh was dänksch eigentlech
10485,verzeu XXX
10486,was hesch gmacht glehrt dehei
10487,nei aber das geit nid
10488,aber wie rede die deheim
10489,dass dä dès
10490,ja aber es cheggt dès heisst eifach sie hets dehei die wörter ufgnoh
10491,süsch würdsch ja nid cola
10492,ja i weiss itz nid ganz
10493,i dänke eifach deheime när
10494,ja (.) aber ke ahnig
10495,nimmsch ja meistens wörter wo du vo deheime ghörsch
10496,we sie när über eine   rede wo wo cola seit we sie när immer
10497,ja äbe   äbe
10498,du hesch immer mit dem brie
10499,zeig tue mal d chappe wäg
10500,i gseh gar kei ungerschied
10501,weniger
10502,ja so chli stufe villech hä
10503,cola
10504,(i säge ni dès) sie nazis si
10505,säge nur du weisch ja nid wie sie deheime
10506,villech säge sie eifach
10507,dunkufarbige (.) colas
10508,när bisch no zum XXX oder
10509,aha dès isch am samstig gsi
10510,nüt du bisch ja när ga du bisch ja när nüm id stadt
10511,hesch nid dörfe
10512,ja easy
10513,isch aube o guet
10514,abstinenz wenn de eifach
10515,frag mi grad wenn i ds letscht mau
10516,mhm i finge eifach ds wichtigste isch dass me de sunntig chillt
10517,mou dès hani gärn
10518,(samsti/aso) bini o am arsch gsi i ha die ganz zit ehm (.) zeichnet
10519,u när am achti is bett u när schön pfüsele
10520,u när geits mer guet (.) de hesch so wie wieder die ganzi woche mau wieder chli erhout
10521,vor auem die woche isch scho grad e chli krass gsi
10522,aber nächst (.) wochenend wird genau glich
10523,fritig tommy vercetti
10524,samsti
10525,bierhübeli XXX du darfschs nid vergesse du chunnsch oder
10526,es git de bim XXX vortrinke
10527,a:h chessu isch gar nid mis
10528,wieso was isch techno
10529,abflug berlin
10530,jä chessu isch eifach nid mhm
10531,jedefaus
10532,weisch was mi aschisst bi chessu
10533,so der heiwäg
10534,ja vor auem wüu du chasch nid no nöime angers ir stadt
10535,du muesch när wie im CHESSU im usgang si
10536,du chasch när nid no wieder zrügg  zu
10537,ja es isch eifach nid im zentral zügs
10538,när muesch so wie de usgang muess när eifach geil si
10539,süsch bisch süsch schissts när eifach a
10540,mou scho aber scho tendenziell meh jüngeri
10541,ah ja gsehsch
10542,nei i bi no einisch einisch i bi no  einisch mau gsi aber es isch würk ke ahnig wenn gsi
10543,es isch so chli wie denn ischs so chli wie gsi wie bravohits
10544,im bierhübeli
10545,ja so richtig schäbig
10546,när ischs oh u när ischs würk eifach gloub schins eifach jede samstig eh jedes wocheend e so när muess i eifach säge nä'ä chum
10547,cha si aber i weiss nid i bi eifach
10548,not my type
10549,i bi so are home gsi am samstig
10550,nei mer sie när no i usgang
10551,i bi nur ganz i bi churz gsi u när bi i zu ihne id stadt
10552,när sie mer süsch no i usgang
10553,wüu i ha nid ganz gwüsst wie weisch wie was es für eini isch wüu uf de iladig isch so gstande ja es git suppe u so u när hani dänkt ja isch öppe chli
10554,grad e chli seriös
10555,i cha itz da nid eifach mau sechs angeri persone mitnä aber när när schlussendlich  när ischs no rächt witzig gsi
10556,vor XXX eini wo schaffed die het itz  kunst fertig studiert und
10557,und no e kolleg vo ihre wo o schaffed im tramdepot u die hei  so wie ihres atelier i ihrem atelier  hei sie
10558,mhm sehr (.) sehr nice
10559,ir lorraine
10560,sehr coole sache du
10561,ja wahrschinlech
10562,ja der XXX chasch gloub eifach guet abfüe när macht er si move
10563,u XXX macht dä
10564,u när geit dès guet
10565,chöme sie o mit ah herzig
10566,herzig
10567,am samstig geit die de när o i techno
10568,guet wenn so viu si ischs sicher lustig
10569,s het eifach zwöi
10570,nei aber denn ischs ja sicher nice
10571,nei denn bini imfau nid debi gsi
10572,i bi aber i cha mi nämlich nid erinnere woni mit dier im chessu bi gsi
10573,vercetti
10574,versacci
10575,dä isch
10576,schaffsch
10577,wenn schaffsch eich dès letscht mau
10578,dachstock (.) ui
10579,am sunntig gahni go brunche zur XXX
10580,ja i ha es busy we  i ha es huere busy
10581,ohje de  stress
10582,nei isch e witz
10583,dès isch säubstgwählt
10584,mhm söttsch grad ufpasse
10585,auso chum
10586,dès bin nid i gsi dès isch d XXX gsi
10587,oh nei
10588,äbe no huere lang
10589,würk füfevierzig minute lang
10590,no zwänzg minute
10591,mir rede
10592,(UNVERSTÄNDLICH) hemmer no öppis
10593,wär hesch no so zum aso bisch eich
10594,ah mit dere blonde   vom gurte
10595,hä was isch mit der XXX
10596,hey me tuet nid uf zwöi  hochzite tanze
10597,aso itz dörf er no
10598,und am wochenend nimmt er denn d XXX (aute) du bisch so chrank ey
10599,du bisch würk
10600,du schlawiner
10601,bisch würk am stärnemärit gsi oder hesch eifach
10602,hüt
10603,was muesch die brüetsch eigentlech mache
10604,er tuet dini usprach (.) aluege
10605,viel spass
10606,was machsch denn du hie
10607,wenns berner dialekt isch
10608,ah dass mit m dass mier rede
10609,ah mega lieb opferisch du di
10610,yey
10611,wosch es schnitz
10612,wosch e schnitz
10613,sehr nice
10614,die sie vom claro
10615,auso wäut drittwäutlade
10616,dès isch e chärne gsi
10617,i ha der extra die mit chärne gä wüui die nid ha wöue
10618,crazy now
10619,itze zieh
10620,ganz entspannt
10621,letscht mau hei mer yoga gmacht im ungerricht
10622,isch beste leben
10623,XXX was wosch du studiere
10624,i müesst de lache wenni di mau einisch i irgend soneme fiumli würd gseh
10625,(UNVERSTÄNDLICH) sorry (UNVERSTÄNDLICH)
10626,du bisch sone grüsu hör uf (.) was isch mit dir
10627,bö:: i ha mer mau so chli überleit wasi
10628,wasi wott i mim läbe
10629,drum hani mau mini  sch studiums agluegt i ha  i ha mau d liste gange und ha mau agstriche
10630,u när hani au die sache agluegt und mi informiert
10631,es paar sache
10632,wer no
10633,auso wenn i mit der XXX und XXX muess studiere denn gahni nid
10634,ah mit der XXX wär huere fancy
10635,und der XXX aluege
10636,brämse boys jungs meitschis
10637,giele modis
10638,patent ochsner
10639,nüt i ha eifach itz mau e neue input welle gä für ds gspräch
10640,scho e geili band hä
10641,oh mein gott ja ig o:
10642,dolce
10643,skepta
10644,i freue mi so
10645,mou (.) shutdown kennt sie sicher
10646,tue shutdown dès kenne  aui
10647,shutdown
10648,england
10649,er isch so en geile siech
10650,ja i bi fix
10651,aber i gloub dès isch nid so dini musig  dès isch e so
10652,zeig zeig
10653,zeig ihre mau
10654,ja i kennes
10655,grad so uh
10656,seeed
10657,dès isch e schwizer oder
10658,welli lieder singt de
10659,ah zidd
10660,Z I D D
10661,kännsch dès nid
10662,das hani sicher scho mau das hani
10663,tue mau SEEED schneu igä
10664,aso samen
10665,XXX XXX
10666,verzeu mau was meint die
10667,i ha se vori grad gseh när hani dänkt
10668,spasst
10669,sone spasst
10670,aber so passt perfekt weisch när dänki aber
10671,ja aber i (.) schad bini nid derbi gsi  sösch hättis grad gseit
10672,ja wiu sie eigentlech immer no henne uf di steit   und gern eich debi möcht sie (LACHT) ir gruppe
10673,eis zwöi drü
10674,haut d fresse XXX
10675,hesch itz der SEEED zeigt
10676,du meinsch zidd äbe
10677,du meinsch der oustralier
10678,i weiss welle
10679,nüt er söu XXX verzeus ihre
10680,hey aber kei angst  (UNVERSTÄNDLICH)
10681,die kenni
10682,ja fix
10683,dieses jahr wirds so geil
10684,ah hübsches dings o das kenni
10685,faxe
10686,beidi uf dès
10687,die chömed grad abe oh mein gott steu der mau vor när ischs huere warm
10688,heute vor letscht aha
10689,itz cheggis
10690,denn si mir amene wettkampf
10691,lueget mau de isch vor drü jahr gsi oh mein  gott
10692,apfelmus
10693,vor auem darfi mau es kilo apfelmus das git de durchfau
10694,hey i weiss es nid i muess nämlich hunne uf ds WC
10695,dès hets scho vorher gheisse bi
10696,ehm eifach rede (.) schwizerdütsch
10697,häbs
10698,gib ihm chli öpfumues
10699,da (.) nei dès het ja gern süesses
10700,u vor auem bim ne bienli muesch äbe heufe XXX
10701,mer hei nüm so viu honig uf dere wäut
10702,die bestäube üsi planze hie XXX
10703,drü (UNVERSTÄNDLICH)
10704,ja schisst ja mega ah nid
10705,auso vor XXX hani de es schoggistängeli  becho
10706,(LAUTES RÄUSPERN)
10707,i weiss ja ni aber da hani es SCHOGGIstängeli becho
10708,yeah
10709,crazy
10710,säge sie aui
10711,chömmer itz go aluege
10712,chum mer rede chli über ne
10713,würd er sicher lustig finge
10714,aber wie heisst er
10715,aber XXX
10716,aber du hesch XXX gseit ah
10717,me gseht ne gar nid
10718,student travel addict
10719,kite  surfing skate  boarding and freesking
10720,let life fill in  the details
10721,hä was hesch für eis
10722,zeig e mau
10723,i weiss welles de hesch i weiss welles de hesch
10724,ja ja mit dem ha dänkt i ha dänkt du hesch es angers
10725,i ha irgendwie ds gfüeu gha du hesch dès also hesch dès gar nüm druf
10726,frag mi o nid wüu er eifach jede animmt
10727,wenn föh die a
